"","SciName","eventDate","year","fid","decimallon","decimallat","issues","countryCod","occurrence","coordinate","institutio","references","basisOfRec","month","day","geodeticDa","datasetNam","catalogNum","layer","path"
"480","Geranium lucidum","1992-05-30",1992,4727,-7.870642,54.399898,"fpwktinv","GBR","PRESENT",70.7,"CEDaR",NA,"HUMAN_OBSERVATION",5,30,"WGS84",NA,NA,"GBIF Geranium points","C:\Users\Delia Anderson\Desktop\Geranium map materials\Shapefiles\GBIF Geranium points.shp|layername=GBIF Geranium points"
"481","Geranium lucidum","1992-05-23",1992,4728,-3.577642,50.390925,"fpwktinv","GBR","PRESENT",70.7,"BSBI",NA,"HUMAN_OBSERVATION",5,23,"WGS84",NA,NA,"GBIF Geranium points","C:\Users\Delia Anderson\Desktop\Geranium map materials\Shapefiles\GBIF Geranium points.shp|layername=GBIF Geranium points"
"482","Geranium lucidum","1992-06-09",1992,4729,-2.51,38.51,"gass84,osiic","ESP","PRESENT",707,"COA",NA,"PRESERVED_SPECIMEN",6,9,"WGS84","ard<U+FFFD>n Bot<U+FFFD>nico de C<U+FFFD>rdoba: Herbarium COA","44647-1","GBIF Geranium points","C:\Users\Delia Anderson\Desktop\Geranium map materials\Shapefiles\GBIF Geranium points.shp|layername=GBIF Geranium points"
"483","Geranium lucidum","1992-06-12",1992,4730,14.091656,57.885209,"gass84","SWE","PRESENT",100,"ArtDatabanken",NA,"HUMAN_OBSERVATION",6,12,"WGS84",NA,"23037957","GBIF Geranium points","C:\Users\Delia Anderson\Desktop\Geranium map materials\Shapefiles\GBIF Geranium points.shp|layername=GBIF Geranium points"
"484","Geranium lucidum","1992-06-01",1992,4731,-2.525304,51.333414,"fpwktinv","GBR","PRESENT",707.1,"BRERC",NA,"HUMAN_OBSERVATION",6,1,"WGS84",NA,NA,"GBIF Geranium points","C:\Users\Delia Anderson\Desktop\Geranium map materials\Shapefiles\GBIF Geranium points.shp|layername=GBIF Geranium points"
"485","Geranium lucidum","1992-06-22",1992,4732,-2.77172,51.475917,"fpwktinv","GBR","PRESENT",707.1,"BRERC",NA,"HUMAN_OBSERVATION",6,22,"WGS84",NA,NA,"GBIF Geranium points","C:\Users\Delia Anderson\Desktop\Geranium map materials\Shapefiles\GBIF Geranium points.shp|layername=GBIF Geranium points"
"486","Geranium lucidum","1992-06-27",1992,4734,-2.468166,51.360631,"fpwktinv","GBR","PRESENT",707.1,"BRERC",NA,"HUMAN_OBSERVATION",6,27,"WGS84",NA,NA,"GBIF Geranium points","C:\Users\Delia Anderson\Desktop\Geranium map materials\Shapefiles\GBIF Geranium points.shp|layername=GBIF Geranium points"
"487","Geranium lucidum","1992-07-18",1992,4735,-0.07,40.42,"gass84,osiic,colmafu,inmafu","ESP","PRESENT",707,"VAL",NA,"PRESERVED_SPECIMEN",7,18,"WGS84","Colecci<U+FFFD>n de plantas vasculares del herbario de la Universitat de Val<U+FFFD>ncia (VAL)","88320-1","GBIF Geranium points","C:\Users\Delia Anderson\Desktop\Geranium map materials\Shapefiles\GBIF Geranium points.shp|layername=GBIF Geranium points"
"488","Geranium lucidum","1992-07-01",1992,4736,16.322973,57.254572,"gass84","SWE","PRESENT",50,"F<U+FFFD>reningen Sm<U+FFFD>lands flora",NA,"HUMAN_OBSERVATION",7,31,"WGS84",NA,"117428201","GBIF Geranium points","C:\Users\Delia Anderson\Desktop\Geranium map materials\Shapefiles\GBIF Geranium points.shp|layername=GBIF Geranium points"
"489","Geranium lucidum","1992-07-18",1992,4737,-2.482433,51.351582,"fpwktinv","GBR","PRESENT",707.1,"BRERC",NA,"HUMAN_OBSERVATION",7,18,"WGS84",NA,NA,"GBIF Geranium points","C:\Users\Delia Anderson\Desktop\Geranium map materials\Shapefiles\GBIF Geranium points.shp|layername=GBIF Geranium points"
"490","Geranium lucidum","1992-07-29",1992,4739,-2.927715,51.357893,"fpwktinv","GBR","PRESENT",707.1,"BRERC",NA,"HUMAN_OBSERVATION",7,29,"WGS84",NA,NA,"GBIF Geranium points","C:\Users\Delia Anderson\Desktop\Geranium map materials\Shapefiles\GBIF Geranium points.shp|layername=GBIF Geranium points"
"491","Geranium lucidum","1992-07-01",1992,4742,-2.670673,51.458556,"fpwktinv","GBR","PRESENT",707.1,"BRERC",NA,"HUMAN_OBSERVATION",7,1,"WGS84",NA,NA,"GBIF Geranium points","C:\Users\Delia Anderson\Desktop\Geranium map materials\Shapefiles\GBIF Geranium points.shp|layername=GBIF Geranium points"
"492","Geranium lucidum","1992-07-08",1992,4743,-2.347128,54.195908,"fpwktinv","GBR","PRESENT",70.7,"BSBI",NA,"HUMAN_OBSERVATION",7,8,"WGS84",NA,NA,"GBIF Geranium points","C:\Users\Delia Anderson\Desktop\Geranium map materials\Shapefiles\GBIF Geranium points.shp|layername=GBIF Geranium points"
"493","Geranium lucidum","1992-08-19",1992,4744,-2.324736,51.388092,"fpwktinv","GBR","PRESENT",707.1,"BRERC",NA,"HUMAN_OBSERVATION",8,19,"WGS84",NA,NA,"GBIF Geranium points","C:\Users\Delia Anderson\Desktop\Geranium map materials\Shapefiles\GBIF Geranium points.shp|layername=GBIF Geranium points"
"494","Geranium lucidum","1992-08-18",1992,4746,-7.838436,54.367518,"fpwktinv","GBR","PRESENT",70.7,"CEDaR",NA,"HUMAN_OBSERVATION",8,18,"WGS84",NA,NA,"GBIF Geranium points","C:\Users\Delia Anderson\Desktop\Geranium map materials\Shapefiles\GBIF Geranium points.shp|layername=GBIF Geranium points"
"495","Geranium lucidum","1992-08-01",1992,4747,17.197141,58.993897,"cdround,gass84","SWE","PRESENT",25,"ArtDatabanken",NA,"HUMAN_OBSERVATION",8,15,"WGS84",NA,"134811648","GBIF Geranium points","C:\Users\Delia Anderson\Desktop\Geranium map materials\Shapefiles\GBIF Geranium points.shp|layername=GBIF Geranium points"
"496","Geranium lucidum","1992-09-07",1992,4748,13.853908,56.172018,"gass84","SWE","PRESENT",100,"Lunds Botaniska f<U+FFFD>rening",NA,"HUMAN_OBSERVATION",9,7,"WGS84",NA,"104711138","GBIF Geranium points","C:\Users\Delia Anderson\Desktop\Geranium map materials\Shapefiles\GBIF Geranium points.shp|layername=GBIF Geranium points"
"497","Geranium lucidum","1992-09-28",1992,4749,-5.419397,56.293639,"fpwktinv","GBR","PRESENT",707.1,"BSBI",NA,"HUMAN_OBSERVATION",9,28,"WGS84",NA,NA,"GBIF Geranium points","C:\Users\Delia Anderson\Desktop\Geranium map materials\Shapefiles\GBIF Geranium points.shp|layername=GBIF Geranium points"
"498","Geranium lucidum","1992-09-22",1992,4750,-2.926445,51.294959,"fpwktinv","GBR","PRESENT",707.1,"BRERC",NA,"HUMAN_OBSERVATION",9,22,"WGS84",NA,NA,"GBIF Geranium points","C:\Users\Delia Anderson\Desktop\Geranium map materials\Shapefiles\GBIF Geranium points.shp|layername=GBIF Geranium points"
"499","Geranium lucidum","1992-10-02",1992,4751,15.060417,56.184738,"cdround,gass84","SWE","PRESENT",50,"ArtDatabanken",NA,"HUMAN_OBSERVATION",10,2,"WGS84",NA,"102259085","GBIF Geranium points","C:\Users\Delia Anderson\Desktop\Geranium map materials\Shapefiles\GBIF Geranium points.shp|layername=GBIF Geranium points"
"500","Geranium lucidum","1988-01-01",1992,4754,16.227374,57.00709,"cdround,gass84","SWE","PRESENT",50,"F<U+FFFD>reningen Sm<U+FFFD>lands flora",NA,"HUMAN_OBSERVATION",12,31,"WGS84",NA,"117428220","GBIF Geranium points","C:\Users\Delia Anderson\Desktop\Geranium map materials\Shapefiles\GBIF Geranium points.shp|layername=GBIF Geranium points"
"501","Geranium lucidum","1988-01-01",1992,4755,15.814266,56.931467,"cdround,gass84","SWE","PRESENT",50,"F<U+FFFD>reningen Sm<U+FFFD>lands flora",NA,"HUMAN_OBSERVATION",12,31,"WGS84",NA,"117428223","GBIF Geranium points","C:\Users\Delia Anderson\Desktop\Geranium map materials\Shapefiles\GBIF Geranium points.shp|layername=GBIF Geranium points"
"502","Geranium lucidum","1992-01-01",1992,4756,17.501697,59.475695,"gass84","SWE","PRESENT",100,"ArtDatabanken",NA,"HUMAN_OBSERVATION",12,31,"WGS84",NA,"118440437","GBIF Geranium points","C:\Users\Delia Anderson\Desktop\Geranium map materials\Shapefiles\GBIF Geranium points.shp|layername=GBIF Geranium points"
"503","Geranium lucidum","1992-01-01",1992,4757,17.533075,59.468098,"cdround,gass84","SWE","PRESENT",100,"ArtDatabanken",NA,"HUMAN_OBSERVATION",12,31,"WGS84",NA,"118435475","GBIF Geranium points","C:\Users\Delia Anderson\Desktop\Geranium map materials\Shapefiles\GBIF Geranium points.shp|layername=GBIF Geranium points"
"504","Geranium lucidum","1992-01-01",1992,4758,17.522727,59.472725,"cdround,gass84","SWE","PRESENT",100,"ArtDatabanken",NA,"HUMAN_OBSERVATION",12,31,"WGS84",NA,"118435476","GBIF Geranium points","C:\Users\Delia Anderson\Desktop\Geranium map materials\Shapefiles\GBIF Geranium points.shp|layername=GBIF Geranium points"
"505","Geranium lucidum","1990-01-01",1992,4760,15.785214,56.150207,"gass84","SWE","PRESENT",100,"F<U+FFFD>reningen Blekinges flora",NA,"HUMAN_OBSERVATION",12,31,"WGS84",NA,"123929932","GBIF Geranium points","C:\Users\Delia Anderson\Desktop\Geranium map materials\Shapefiles\GBIF Geranium points.shp|layername=GBIF Geranium points"
"506","Geranium lucidum","1992-12-31",1992,4761,-2.71231,51.359401,"fpwktinv","GBR","PRESENT",707.1,"BRERC",NA,"HUMAN_OBSERVATION",12,31,"WGS84",NA,NA,"GBIF Geranium points","C:\Users\Delia Anderson\Desktop\Geranium map materials\Shapefiles\GBIF Geranium points.shp|layername=GBIF Geranium points"
"507","Geranium lucidum","1992-12-31",1992,4762,-2.425664,51.423735,"fpwktinv","GBR","PRESENT",707.1,"BRERC",NA,"HUMAN_OBSERVATION",12,31,"WGS84",NA,NA,"GBIF Geranium points","C:\Users\Delia Anderson\Desktop\Geranium map materials\Shapefiles\GBIF Geranium points.shp|layername=GBIF Geranium points"
"508","Geranium lucidum","1992-12-31",1992,4769,-2.912284,51.304062,"fpwktinv","GBR","PRESENT",707.1,"BRERC",NA,"HUMAN_OBSERVATION",12,31,"WGS84",NA,NA,"GBIF Geranium points","C:\Users\Delia Anderson\Desktop\Geranium map materials\Shapefiles\GBIF Geranium points.shp|layername=GBIF Geranium points"
"509","Geranium lucidum","1992-01-01",1992,4770,-0.62,40.03,"gass84,colmano,inmano","ESP","PRESENT",707,"BDBCV",NA,"HUMAN_OBSERVATION",NA,NA,"WGS84",NA,"92285","GBIF Geranium points","C:\Users\Delia Anderson\Desktop\Geranium map materials\Shapefiles\GBIF Geranium points.shp|layername=GBIF Geranium points"
"510","Geranium lucidum","1992-01-01",1992,4771,-0.6,40.01,"gass84,colmano,inmano","ESP","PRESENT",707,"BDBCV",NA,"HUMAN_OBSERVATION",NA,NA,"WGS84",NA,"92287","GBIF Geranium points","C:\Users\Delia Anderson\Desktop\Geranium map materials\Shapefiles\GBIF Geranium points.shp|layername=GBIF Geranium points"
"511","Geranium lucidum","1992-01-01",1992,4772,-0.36097,51.646851,"fpwktinv","GBR","PRESENT",707.1,"Hertfordshire Natural History Society Flora Group",NA,"HUMAN_OBSERVATION",NA,NA,"WGS84",NA,NA,"GBIF Geranium points","C:\Users\Delia Anderson\Desktop\Geranium map materials\Shapefiles\GBIF Geranium points.shp|layername=GBIF Geranium points"
"512","Geranium lucidum","1992-01-01",1992,4773,-0.007597,51.794257,"fpwktinv","GBR","PRESENT",707.1,"Hertfordshire Natural History Society Flora Group",NA,"HUMAN_OBSERVATION",NA,NA,"WGS84",NA,NA,"GBIF Geranium points","C:\Users\Delia Anderson\Desktop\Geranium map materials\Shapefiles\GBIF Geranium points.shp|layername=GBIF Geranium points"
"513","Geranium lucidum","1992-01-01",1992,4775,-3.049331,52.861493,"fpwktinv","GBR","PRESENT",70.7,"SEDN",NA,"HUMAN_OBSERVATION",NA,NA,"WGS84",NA,NA,"GBIF Geranium points","C:\Users\Delia Anderson\Desktop\Geranium map materials\Shapefiles\GBIF Geranium points.shp|layername=GBIF Geranium points"
"514","Geranium lucidum","1992-01-01",1992,4776,0.932692,52.302921,"fpwktinv","GBR","PRESENT",70.7,"BSBI",NA,"HUMAN_OBSERVATION",NA,NA,"WGS84",NA,NA,"GBIF Geranium points","C:\Users\Delia Anderson\Desktop\Geranium map materials\Shapefiles\GBIF Geranium points.shp|layername=GBIF Geranium points"
"515","Geranium lucidum","1992-01-01",1992,4778,-1.948035,54.049452,"fpwktinv","GBR","PRESENT",707.1,"BSBI",NA,"HUMAN_OBSERVATION",NA,NA,"WGS84",NA,NA,"GBIF Geranium points","C:\Users\Delia Anderson\Desktop\Geranium map materials\Shapefiles\GBIF Geranium points.shp|layername=GBIF Geranium points"
"516","Geranium lucidum","1992-01-01",1992,4779,-0.012768,51.792097,"fpwktinv","GBR","PRESENT",70.7,"BSBI",NA,"HUMAN_OBSERVATION",NA,NA,"WGS84",NA,NA,"GBIF Geranium points","C:\Users\Delia Anderson\Desktop\Geranium map materials\Shapefiles\GBIF Geranium points.shp|layername=GBIF Geranium points"
"517","Geranium lucidum","1992-01-01",1992,4780,-2.024418,54.076423,"fpwktinv","GBR","PRESENT",707.1,"BSBI",NA,"HUMAN_OBSERVATION",NA,NA,"WGS84",NA,NA,"GBIF Geranium points","C:\Users\Delia Anderson\Desktop\Geranium map materials\Shapefiles\GBIF Geranium points.shp|layername=GBIF Geranium points"
"518","Geranium lucidum","1991-01-22",1991,4781,-3.113567,52.817756,"fpwktinv","GBR","PRESENT",70.7,"SEDN",NA,"HUMAN_OBSERVATION",1,22,"WGS84",NA,NA,"GBIF Geranium points","C:\Users\Delia Anderson\Desktop\Geranium map materials\Shapefiles\GBIF Geranium points.shp|layername=GBIF Geranium points"
"519","Geranium lucidum","1991-03-01",1991,4782,-2.193243,54.229057,"fpwktinv","GBR","PRESENT",707.1,"BSBI",NA,"HUMAN_OBSERVATION",3,1,"WGS84",NA,NA,"GBIF Geranium points","C:\Users\Delia Anderson\Desktop\Geranium map materials\Shapefiles\GBIF Geranium points.shp|layername=GBIF Geranium points"
"520","Geranium lucidum","1991-03-01",1991,4783,-1.963301,54.058445,"fpwktinv","GBR","PRESENT",707.1,"BSBI",NA,"HUMAN_OBSERVATION",3,1,"WGS84",NA,NA,"GBIF Geranium points","C:\Users\Delia Anderson\Desktop\Geranium map materials\Shapefiles\GBIF Geranium points.shp|layername=GBIF Geranium points"
"521","Geranium lucidum","1991-04-28",1991,4784,35.381919,33.045358,"cdround,gass84","ISR","PRESENT",1000,"INPA",NA,"OBSERVATION",4,28,"WGS84",NA,"268034","GBIF Geranium points","C:\Users\Delia Anderson\Desktop\Geranium map materials\Shapefiles\GBIF Geranium points.shp|layername=GBIF Geranium points"
"522","Geranium lucidum","1991-04-07",1991,4785,14.259686,55.649586,"cdround,gass84","SWE","PRESENT",100,"Lunds Botaniska f<U+FFFD>rening",NA,"HUMAN_OBSERVATION",4,7,"WGS84",NA,"104568263","GBIF Geranium points","C:\Users\Delia Anderson\Desktop\Geranium map materials\Shapefiles\GBIF Geranium points.shp|layername=GBIF Geranium points"
"523","Geranium lucidum","1991-04-13",1991,4786,14.239447,55.678968,"cdround,gass84","SWE","PRESENT",100,"Lunds Botaniska f<U+FFFD>rening",NA,"HUMAN_OBSERVATION",4,13,"WGS84",NA,"104554922","GBIF Geranium points","C:\Users\Delia Anderson\Desktop\Geranium map materials\Shapefiles\GBIF Geranium points.shp|layername=GBIF Geranium points"
"524","Geranium lucidum","1991-04-16",1991,4787,-6.572,42.503,"gass84,osiic,colmafu,inmafu","ESP","PRESENT",707,"LEB",NA,"PRESERVED_SPECIMEN",4,16,"WGS84",NA,"49591-1","GBIF Geranium points","C:\Users\Delia Anderson\Desktop\Geranium map materials\Shapefiles\GBIF Geranium points.shp|layername=GBIF Geranium points"
"525","Geranium lucidum","1991-04-28",1991,4788,15.323884,56.371102,"gass84","SWE","PRESENT",100,"F<U+FFFD>reningen Blekinges flora",NA,"HUMAN_OBSERVATION",4,28,"WGS84",NA,"124060423","GBIF Geranium points","C:\Users\Delia Anderson\Desktop\Geranium map materials\Shapefiles\GBIF Geranium points.shp|layername=GBIF Geranium points"
"526","Geranium lucidum","1991-04-07",1991,4790,-7.854496,54.39404,"fpwktinv","GBR","PRESENT",707.1,"CEDaR",NA,"HUMAN_OBSERVATION",4,7,"WGS84",NA,NA,"GBIF Geranium points","C:\Users\Delia Anderson\Desktop\Geranium map materials\Shapefiles\GBIF Geranium points.shp|layername=GBIF Geranium points"
"527","Geranium lucidum","1991-04-13",1991,4791,-1.089481,51.752315,"fpwktinv","GBR","PRESENT",70.7,"BSBI",NA,"HUMAN_OBSERVATION",4,13,"WGS84",NA,NA,"GBIF Geranium points","C:\Users\Delia Anderson\Desktop\Geranium map materials\Shapefiles\GBIF Geranium points.shp|layername=GBIF Geranium points"
"528","Geranium lucidum","1991-05-16",1991,4792,-0.19,38.59,"gass84,osiic,colmafu,inmafu","ESP","PRESENT",707,"ABH",NA,"PRESERVED_SPECIMEN",5,16,"WGS84",NA,"Jan-24","GBIF Geranium points","C:\Users\Delia Anderson\Desktop\Geranium map materials\Shapefiles\GBIF Geranium points.shp|layername=GBIF Geranium points"
"529","Geranium lucidum","1981-07-01",1991,4794,12.284506,57.33161,"cdround,gass84","SWE","PRESENT",250,"Hallands botaniska f<U+FFFD>rening",NA,"HUMAN_OBSERVATION",5,12,"WGS84",NA,"32826390","GBIF Geranium points","C:\Users\Delia Anderson\Desktop\Geranium map materials\Shapefiles\GBIF Geranium points.shp|layername=GBIF Geranium points"
"530","Geranium lucidum","1991-05-19",1991,4795,16.337238,57.324554,"cdround,gass84","SWE","PRESENT",50,"F<U+FFFD>reningen Sm<U+FFFD>lands flora",NA,"HUMAN_OBSERVATION",5,19,"WGS84",NA,"117428158","GBIF Geranium points","C:\Users\Delia Anderson\Desktop\Geranium map materials\Shapefiles\GBIF Geranium points.shp|layername=GBIF Geranium points"
"531","Geranium lucidum","1991-05-05",1991,4797,-5.386912,56.474337,"fpwktinv","GBR","PRESENT",707.1,"BSBI",NA,"HUMAN_OBSERVATION",5,5,"WGS84",NA,NA,"GBIF Geranium points","C:\Users\Delia Anderson\Desktop\Geranium map materials\Shapefiles\GBIF Geranium points.shp|layername=GBIF Geranium points"
"532","Geranium lucidum","1991-05-09",1991,4798,-2.57105,51.548999,"fpwktinv","GBR","PRESENT",707.1,"BRERC",NA,"HUMAN_OBSERVATION",5,9,"WGS84",NA,NA,"GBIF Geranium points","C:\Users\Delia Anderson\Desktop\Geranium map materials\Shapefiles\GBIF Geranium points.shp|layername=GBIF Geranium points"
"533","Geranium lucidum","1991-05-01",1991,4799,-3.521903,55.986911,"fpwktinv","GBR","PRESENT",70.7,"NTS",NA,"HUMAN_OBSERVATION",5,NA,"WGS84",NA,NA,"GBIF Geranium points","C:\Users\Delia Anderson\Desktop\Geranium map materials\Shapefiles\GBIF Geranium points.shp|layername=GBIF Geranium points"
"534","Geranium lucidum","1991-05-20",1991,4800,-3.522079,55.991402,"fpwktinv","GBR","PRESENT",70.7,"NTS",NA,"HUMAN_OBSERVATION",5,20,"WGS84",NA,NA,"GBIF Geranium points","C:\Users\Delia Anderson\Desktop\Geranium map materials\Shapefiles\GBIF Geranium points.shp|layername=GBIF Geranium points"
"535","Geranium lucidum","1991-05-19",1991,4801,-1.224792,51.802737,"fpwktinv","GBR","PRESENT",70.7,"BSBI",NA,"HUMAN_OBSERVATION",5,19,"WGS84",NA,NA,"GBIF Geranium points","C:\Users\Delia Anderson\Desktop\Geranium map materials\Shapefiles\GBIF Geranium points.shp|layername=GBIF Geranium points"
"536","Geranium lucidum","1991-05-19",1991,4802,-1.210071,51.815226,"fpwktinv","GBR","PRESENT",70.7,"BSBI",NA,"HUMAN_OBSERVATION",5,19,"WGS84",NA,NA,"GBIF Geranium points","C:\Users\Delia Anderson\Desktop\Geranium map materials\Shapefiles\GBIF Geranium points.shp|layername=GBIF Geranium points"
"537","Geranium lucidum","1991-05-27",1991,4803,-1.483634,51.995664,"fpwktinv","GBR","PRESENT",70.7,"BSBI",NA,"HUMAN_OBSERVATION",5,27,"WGS84",NA,NA,"GBIF Geranium points","C:\Users\Delia Anderson\Desktop\Geranium map materials\Shapefiles\GBIF Geranium points.shp|layername=GBIF Geranium points"
"538","Geranium lucidum","1991-06-01",1991,4804,17.713816,58.981568,"gass84","SWE","PRESENT",50,"ArtDatabanken",NA,"HUMAN_OBSERVATION",6,1,"WGS84",NA,"8256007","GBIF Geranium points","C:\Users\Delia Anderson\Desktop\Geranium map materials\Shapefiles\GBIF Geranium points.shp|layername=GBIF Geranium points"
"539","Geranium lucidum","1991-06-19",1991,4805,-2.683321,51.34159,"fpwktinv","GBR","PRESENT",707.1,"BRERC",NA,"HUMAN_OBSERVATION",6,19,"WGS84",NA,NA,"GBIF Geranium points","C:\Users\Delia Anderson\Desktop\Geranium map materials\Shapefiles\GBIF Geranium points.shp|layername=GBIF Geranium points"
"540","Geranium lucidum","1991-06-01",1991,4809,1.427225,52.399324,"fpwktinv","GBR","PRESENT",70.7,"BSBI",NA,"HUMAN_OBSERVATION",6,1,"WGS84",NA,NA,"GBIF Geranium points","C:\Users\Delia Anderson\Desktop\Geranium map materials\Shapefiles\GBIF Geranium points.shp|layername=GBIF Geranium points"
"541","Geranium lucidum","1991-06-22",1991,4810,-1.364432,51.876402,"fpwktinv","GBR","PRESENT",70.7,"BSBI",NA,"HUMAN_OBSERVATION",6,22,"WGS84",NA,NA,"GBIF Geranium points","C:\Users\Delia Anderson\Desktop\Geranium map materials\Shapefiles\GBIF Geranium points.shp|layername=GBIF Geranium points"
"542","Geranium lucidum","1991-07-23",1991,4812,12.248331,58.021232,"cdround,gass84","SWE","PRESENT",100,"ArtDatabanken",NA,"HUMAN_OBSERVATION",7,23,"WGS84",NA,"23037956","GBIF Geranium points","C:\Users\Delia Anderson\Desktop\Geranium map materials\Shapefiles\GBIF Geranium points.shp|layername=GBIF Geranium points"
"543","Geranium lucidum","1991-07-20",1991,4813,12.874619,58.580697,"cdround,gass84","SWE","PRESENT",100,"ArtDatabanken",NA,"HUMAN_OBSERVATION",7,20,"WGS84",NA,"23116710","GBIF Geranium points","C:\Users\Delia Anderson\Desktop\Geranium map materials\Shapefiles\GBIF Geranium points.shp|layername=GBIF Geranium points"
"544","Geranium lucidum","1991-07-02",1991,4814,14.753391,58.08637,"gass84","SWE","PRESENT",100,"ArtDatabanken",NA,"HUMAN_OBSERVATION",7,2,"WGS84",NA,"28430808","GBIF Geranium points","C:\Users\Delia Anderson\Desktop\Geranium map materials\Shapefiles\GBIF Geranium points.shp|layername=GBIF Geranium points"
"545","Geranium lucidum","1991-07-16",1991,4816,14.241989,56.131729,"gass84","SWE","PRESENT",100,"Lunds Botaniska f<U+FFFD>rening",NA,"HUMAN_OBSERVATION",7,16,"WGS84",NA,"105029034","GBIF Geranium points","C:\Users\Delia Anderson\Desktop\Geranium map materials\Shapefiles\GBIF Geranium points.shp|layername=GBIF Geranium points"
